จังหวัด, PM2.5, วันที่
ชลบุรี,31.64645734386859,2024-01-02
ชลบุรี,31.705690081071843,2024-01-03
ชลบุรี,34.259544595787986,2024-01-04
ชลบุรี,33.99410499499918,2024-01-05
ชลบุรี,37.16480625985224,2024-01-06
ชลบุรี,43.22413955298057,2024-01-07
ชลบุรี,45.25927480825696,2024-01-08
ชลบุรี,58.667337885099926,2024-01-09
ชลบุรี,52.287382305467766,2024-01-10
ชลบุรี,40.14448946388277,2024-01-11
ชลบุรี,30.81244265702817,2024-01-12
ชลบุรี,31.792727877550117,2024-01-13
ชลบุรี,44.059972416594405,2024-01-14
ชลบุรี,45.83674307665939,2024-01-15
ชลบุรี,48.09920586436241,2024-01-16
ชลบุรี,53.90439628211949,2024-01-17
ชลบุรี,57.09738705861835,2024-01-18
ชลบุรี,66.2138117610835,2024-01-19
ชลบุรี,58.54201055522504,2024-01-20
ชลบุรี,42.18782433967157,2024-01-21
ชลบุรี,42.97265494648377,2024-01-22
ชลบุรี,57.541676513452586,2024-01-23
ชลบุรี,34.92353206347291,2024-01-24
ชลบุรี,30.473951850431924,2024-01-25
ชลบุรี,36.20113769035015,2024-01-26
ชลบุรี,54.90618690819267,2024-01-27
ชลบุรี,62.04905919564886,2024-01-28
ชลบุรี,47.98423052689228,2024-01-29
ชลบุรี,55.05779761910708,2024-01-30
ชลบุรี,53.54620830696027,2024-01-31
ชัยนาท,36.47080192913565,2024-01-01
ชัยนาท,35.708956963142555,2024-01-02
ชัยนาท,42.89463075041715,2024-01-03
ชัยนาท,35.7378952852224,2024-01-04
ชัยนาท,42.6363889307065,2024-01-05
ชัยนาท,48.308975860435304,2024-01-06
ชัยนาท,53.885956843817134,2024-01-07
ชัยนาท,61.159206786153604,2024-01-08
ชัยนาท,76.7229163360011,2024-01-09
ชัยนาท,85.49306495980487,2024-01-10
ชัยนาท,79.92565623049087,2024-01-11
ชัยนาท,69.68100942624639,2024-01-12
ชัยนาท,63.72178149031432,2024-01-13
ชัยนาท,49.430743626868406,2024-01-14
ชัยนาท,34.513558252511416,2024-01-15
ชัยนาท,30.681360181161352,2024-01-16
ชัยนาท,44.57149479560462,2024-01-17
ชัยนาท,56.95810397215293,2024-01-18
ชัยนาท,73.7395965030238,2024-01-19
ชัยนาท,76.40200093458866,2024-01-20
ชัยนาท,71.18837411267508,2024-01-21
ชัยนาท,52.54254794250234,2024-01-22
ชัยนาท,60.328345316936854,2024-01-23
ชัยนาท,28.297565310061294,2024-01-24
ชัยนาท,38.27483702431208,2024-01-25
ชัยนาท,40.46748098611706,2024-01-26
ชัยนาท,52.99472447443842,2024-01-27
ชัยนาท,64.11632518396603,2024-01-28
ชัยนาท,43.93829614563597,2024-01-29
ชัยนาท,65.87687262086223,2024-01-30
ชัยนาท,52.32264279092521,2024-01-31
นครปฐม,48.845082126710025,2024-01-01
นครปฐม,48.54686525057587,2024-01-02
นครปฐม,48.74261102159116,2024-01-03
นครปฐม,49.331983193163644,2024-01-04
นครปฐม,52.79971274159756,2024-01-05
นครปฐม,57.628596283918554,2024-01-06
นครปฐม,58.797043328154466,2024-01-07
นครปฐม,63.94721563874073,2024-01-08
นครปฐม,79.17085864399344,2024-01-09
นครปฐม,58.30360155565924,2024-01-10
นครปฐม,43.40216955782163,2024-01-11
นครปฐม,36.096448219461415,2024-01-12
นครปฐม,33.72931074334843,2024-01-13
นครปฐม,46.91330776307174,2024-01-14
นครปฐม,49.18635752027548,2024-01-15
นครปฐม,51.078748484890845,2024-01-16
นครปฐม,60.08593657666309,2024-01-17
นครปฐม,71.61870637541696,2024-01-18
นครปฐม,80.95968426154583,2024-01-19
นครปฐม,61.90670789103605,2024-01-20
นครปฐม,45.55076076598621,2024-01-21
นครปฐม,52.09599369357597,2024-01-22
นครปฐม,70.72627551525153,2024-01-23
นครปฐม,51.7946123739003,2024-01-24
นครปฐม,34.95571079276661,2024-01-25
นครปฐม,43.02934014802663,2024-01-26
นครปฐม,56.752599914819754,2024-01-27
นครปฐม,68.46279023778703,2024-01-28
นครปฐม,58.66679043871123,2024-01-29
นครปฐม,79.11841665811724,2024-01-30
นครปฐม,85.98914323864511,2024-01-31
นครพนม,10.10785993714161,2024-01-01
นครพนม,17.957073895854617,2024-01-02
นครพนม,13.114774656856442,2024-01-03
นครพนม,8.613729714514484,2024-01-04
นครพนม,13.468832553720786,2024-01-05
นครพนม,16.251946706673642,2024-01-06
นครพนม,15.845108280296634,2024-01-07
นครพนม,20.847364130575286,2024-01-08
นครพนม,29.817155664495463,2024-01-09
นครพนม,23.232505642711555,2024-01-10
นครพนม,18.72644552291902,2024-01-11
นครพนม,20.385627344057124,2024-01-12
นครพนม,14.888826612010892,2024-01-13
นครพนม,10.653511037468006,2024-01-14
นครพนม,8.921986455163067,2024-01-15
นครพนม,11.279697996918413,2024-01-16
นครพนม,14.62504049930757,2024-01-17
นครพนม,20.55940509115151,2024-01-18
นครพนม,22.97921004549629,2024-01-19
นครพนม,29.105483458636463,2024-01-20
นครพนม,20.64317784088687,2024-01-21
นครพนม,20.121057055296703,2024-01-22
นครพนม,10.434033118253979,2024-01-23
นครพนม,9.490737238525249,2024-01-24
นครพนม,11.479678759018807,2024-01-25
นครพนม,12.034697710989644,2024-01-26
นครพนม,12.8088796416588,2024-01-27
นครพนม,11.617809666006114,2024-01-28
นครพนม,17.222897489161433,2024-01-29
นครพนม,23.652636919037356,2024-01-30
นครพนม,34.79613805127663,2024-01-31
บึงกาฬ,12.36170025802214,2024-01-01
บึงกาฬ,15.53136122600233,2024-01-02
บึงกาฬ,16.807764707942166,2024-01-03
บึงกาฬ,8.26752081932819,2024-01-04
บึงกาฬ,13.229675525668531,2024-01-05
บึงกาฬ,14.863552150942681,2024-01-06
บึงกาฬ,16.023868954837326,2024-01-07
บึงกาฬ,19.93913665540513,2024-01-08
บึงกาฬ,27.0540395304099,2024-01-09
บึงกาฬ,24.717428367127777,2024-01-10
บึงกาฬ,18.59163084894068,2024-01-11
บึงกาฬ,22.324123991460155,2024-01-12
บึงกาฬ,15.739150819602923,2024-01-13
บึงกาฬ,9.924000618061614,2024-01-14
บึงกาฬ,8.71802537016745,2024-01-15
บึงกาฬ,12.962864905413248,2024-01-16
บึงกาฬ,15.259517184123624,2024-01-17
บึงกาฬ,17.85979520449063,2024-01-18
บึงกาฬ,23.793534402693183,2024-01-19
บึงกาฬ,25.733968259314295,2024-01-20
